File Path,Topological Index,Parent Count,Vulnerable Commit Hash,Vulnerable Tag Name,Vulnerable Author Date,Vulnerable Changed Lines,Vulnerable File Functions,Vulnerable File Classes,Neutral Commit Hash,Neutral Tag Name,Neutral Author Date,Neutral Changed Lines,Neutral File Functions,Neutral File Classes,CVEs,Last Change Commit Hashes
support/blob_repeat.c,67,1,2dd12baa045f25c52b30a34b10f72d51f2605413,glibc-2.29,2018-09-25 09:11:27,,"[{""Name"": ""fill0"", ""Signature"": ""fill0(char *, const char *, int, int)"", ""Lines"": [38, 48], ""Vulnerable"": ""No""}, {""Name"": ""fill"", ""Signature"": ""fill(char *, const char *, int, int)"", ""Lines"": [52, 85], ""Vulnerable"": ""No""}, {""Name"": ""allocate_malloc"", ""Signature"": ""allocate_malloc(int, const void *, int, int)"", ""Lines"": [89, 103], ""Vulnerable"": ""No""}, {""Name"": ""minimum_stride_size"", ""Signature"": ""minimum_stride_size(int, int)"", ""Lines"": [108, 125], ""Vulnerable"": ""No""}, {""Name"": ""allocate_big"", ""Signature"": ""allocate_big(int, const void *, int, int, int)"", ""Lines"": [130, 256], ""Vulnerable"": ""No""}, {""Name"": ""repeat_allocate"", ""Signature"": ""repeat_allocate(const void *, int, int, int)"", ""Lines"": [258, 272], ""Vulnerable"": ""No""}, {""Name"": ""support_blob_repeat_allocate"", ""Signature"": ""support_blob_repeat_allocate(const void *, int, int)"", ""Lines"": [274, 279], ""Vulnerable"": ""No""}, {""Name"": ""support_blob_repeat_allocate_shared"", ""Signature"": ""support_blob_repeat_allocate_shared(const void *, int, int)"", ""Lines"": [281, 286], ""Vulnerable"": ""No""}, {""Name"": ""support_blob_repeat_free"", ""Signature"": ""support_blob_repeat_free(struct support_blob_repeat *)"", ""Lines"": [288, 301], ""Vulnerable"": ""No""}]",,f5e7e95921847bd83186bfe621fc2b48c4de5477,glibc-2.29,2018-10-30 12:11:47,"[[1, 278]]","[{""Name"": ""fill0"", ""Signature"": ""fill0(char *, const char *, int, int)"", ""Lines"": [38, 48], ""Vulnerable"": ""No""}, {""Name"": ""fill"", ""Signature"": ""fill(char *, const char *, int, int)"", ""Lines"": [52, 85], ""Vulnerable"": ""No""}, {""Name"": ""allocate_malloc"", ""Signature"": ""allocate_malloc(int, const void *, int, int)"", ""Lines"": [89, 103], ""Vulnerable"": ""No""}, {""Name"": ""minimum_stride_size"", ""Signature"": ""minimum_stride_size(int, int)"", ""Lines"": [108, 125], ""Vulnerable"": ""No""}, {""Name"": ""allocate_big"", ""Signature"": ""allocate_big(int, const void *, int, int)"", ""Lines"": [129, 247], ""Vulnerable"": ""No""}, {""Name"": ""support_blob_repeat_allocate"", ""Signature"": ""support_blob_repeat_allocate(const void *, int, int)"", ""Lines"": [249, 263], ""Vulnerable"": ""No""}, {""Name"": ""support_blob_repeat_free"", ""Signature"": ""support_blob_repeat_free(struct support_blob_repeat *)"", ""Lines"": [265, 278], ""Vulnerable"": ""No""}]",,"[""CVE-2018-11236""]",
support/blob_repeat.h,67,1,2dd12baa045f25c52b30a34b10f72d51f2605413,glibc-2.29,2018-09-25 09:11:27,,,"[{""Name"": ""support_blob_repeat"", ""Signature"": ""support_blob_repeat"", ""Lines"": [25, 30], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}]",f5e7e95921847bd83186bfe621fc2b48c4de5477,glibc-2.29,2018-10-30 12:11:47,"[[1, 44]]",,"[{""Name"": ""support_blob_repeat"", ""Signature"": ""support_blob_repeat"", ""Lines"": [25, 30], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}]","[""CVE-2018-11236""]",
support/tst-support_blob_repeat.c,67,1,2dd12baa045f25c52b30a34b10f72d51f2605413,glibc-2.29,2018-09-25 09:11:27,,"[{""Name"": ""do_test"", ""Signature"": ""do_test()"", ""Lines"": [24, 102], ""Vulnerable"": ""No""}]",,f5e7e95921847bd83186bfe621fc2b48c4de5477,glibc-2.29,2018-10-30 12:11:47,"[[1, 85]]",,,"[""CVE-2018-11236""]",
stdlib/test-bz22786.c,68,1,a91e9301c47bb688f4e496a19cfc68261ff18293,glibc-2.29,2018-10-30 12:55:50,"[[39, 40], [74, 74]]",,,60708030536df82616c16aa2f14f533c4362b969,glibc-2.29,2018-10-30 12:56:40,"[[39, 40], [75, 76]]",,,"[""CVE-2018-11236""]","[""f5e7e95921847bd83186bfe621fc2b48c4de5477""]"
resolv/tst-resolv-network.c,69,1,596cc360aa9f0484d6621fd9dfa5de83c3a24dc5,glibc-2.29,2018-11-07 16:27:35,"[[151, 151], [259, 259]]","[{""Name"": ""send_ptr"", ""Signature"": ""send_ptr(struct resolv_response_builder *, const char *, int, int, const char *)"", ""Lines"": [28, 39], ""Vulnerable"": ""No""}, {""Name"": ""handle_code"", ""Signature"": ""handle_code(const struct resolv_response_context *, struct resolv_response_builder *, const char *, int, int, int)"", ""Lines"": [41, 155], ""Vulnerable"": ""Yes""}, {""Name"": ""response"", ""Signature"": ""response(const struct resolv_response_context *, struct resolv_response_builder *, const char *, int, int)"", ""Lines"": [157, 185], ""Vulnerable"": ""No""}, {""Name"": ""check_reverse"", ""Signature"": ""check_reverse(int, const char *)"", ""Lines"": [187, 193], ""Vulnerable"": ""No""}, {""Name"": ""check_long_name"", ""Signature"": ""check_long_name()"", ""Lines"": [196, 215], ""Vulnerable"": ""No""}, {""Name"": ""do_test"", ""Signature"": ""do_test()"", ""Lines"": [217, 301], ""Vulnerable"": ""Yes""}]",,ac8060265bcaca61568ef3a20b9a0140a270af54,glibc-2.29,2018-10-19 11:30:44,"[[152, 154], [263, 265]]","[{""Name"": ""send_ptr"", ""Signature"": ""send_ptr(struct resolv_response_builder *, const char *, int, int, const char *)"", ""Lines"": [28, 39], ""Vulnerable"": ""No""}, {""Name"": ""handle_code"", ""Signature"": ""handle_code(const struct resolv_response_context *, struct resolv_response_builder *, const char *, int, int, int)"", ""Lines"": [41, 158], ""Vulnerable"": ""No""}, {""Name"": ""response"", ""Signature"": ""response(const struct resolv_response_context *, struct resolv_response_builder *, const char *, int, int)"", ""Lines"": [160, 188], ""Vulnerable"": ""No""}, {""Name"": ""check_reverse"", ""Signature"": ""check_reverse(int, const char *)"", ""Lines"": [190, 196], ""Vulnerable"": ""No""}, {""Name"": ""check_long_name"", ""Signature"": ""check_long_name()"", ""Lines"": [199, 218], ""Vulnerable"": ""No""}, {""Name"": ""do_test"", ""Signature"": ""do_test()"", ""Lines"": [220, 307], ""Vulnerable"": ""No""}]",,"[""CVE-2014-9402""]","[""688903eb3ef01301d239ab753d309d45720610a7""]"
sysdeps/unix/sysv/linux/if_index.c,70,1,979cfed05d0ee5a9d81d310ea1eb2d590739e36b,glibc-2.29,2018-11-27 12:27:39,"[[41, 45], [52, 52]]",,,d527c860f5a3f0ed687bd03f0cb464612dc23408,glibc-2.29,2018-11-27 15:12:43,"[[40, 40], [48, 53]]",,,"[""CVE-2018-19591""]","[""688903eb3ef01301d239ab753d309d45720610a7""]"
inet/tst-if_index-long.c,71,1,f255336a9301619519045548acb2e1027065a837,glibc-2.29,2018-12-06 14:39:42,,"[{""Name"": ""do_test"", ""Signature"": ""do_test()"", ""Lines"": [30, 59], ""Vulnerable"": ""No""}]",,899478c2bfa00c5df8d8bedb52effbb065700278,glibc-2.29,2018-12-06 14:39:50,"[[1, 61]]","[{""Name"": ""do_test"", ""Signature"": ""do_test()"", ""Lines"": [30, 59], ""Vulnerable"": ""No""}]",,"[""CVE-2018-19591""]",
include/arpa/inet.h,72,1,5165de69c0908e28a380cbd4bb054e55ea4abc95,glibc-2.29,2019-01-21 19:36:36,"[[4, 5], [7, 7]]",,,108bc4049f8ae82710aec26a92ffdb4b439c83fd,glibc-2.29,2019-01-21 20:26:03,"[[4, 6], [7, 7]]",,,"[""CVE-2016-10739""]","[""8ac5a76a99e51a91eac9cecbe941fc05ddf11e03""]"
nscd/gai.c,72,1,5165de69c0908e28a380cbd4bb054e55ea4abc95,glibc-2.29,2019-01-21 19:36:36,"[[22, 22]]",,,108bc4049f8ae82710aec26a92ffdb4b439c83fd,glibc-2.29,2019-01-21 20:26:03,"[[21, 21]]",,,"[""CVE-2016-10739""]","[""04277e02d7f54d3582bebcf8386b317018cd5e1d""]"
nscd/gethstbynm3_r.c,72,1,5165de69c0908e28a380cbd4bb054e55ea4abc95,glibc-2.29,2019-01-21 19:36:36,"[[41, 42]]",,,108bc4049f8ae82710aec26a92ffdb4b439c83fd,glibc-2.29,2019-01-21 20:26:03,"[[40, 40]]",,,"[""CVE-2016-10739""]","[""04277e02d7f54d3582bebcf8386b317018cd5e1d""]"
nss/digits_dots.c,72,1,5165de69c0908e28a380cbd4bb054e55ea4abc95,glibc-2.29,2019-01-21 19:36:36,"[[32, 32], [163, 163]]","[{""Name"": ""__nss_hostname_digits_dots_context"", ""Signature"": ""__nss_hostname_digits_dots_context(struct resolv_context *, const char *, struct hostent *, char **, int *, int, struct hostent **, enum nss_status *, int, int *)"", ""Lines"": [62, 297], ""Vulnerable"": ""Yes""}]",,108bc4049f8ae82710aec26a92ffdb4b439c83fd,glibc-2.29,2019-01-21 20:26:03,"[[31, 31], [162, 162]]","[{""Name"": ""__nss_hostname_digits_dots_context"", ""Signature"": ""__nss_hostname_digits_dots_context(struct resolv_context *, const char *, struct hostent *, char **, int *, int, struct hostent **, enum nss_status *, int, int *)"", ""Lines"": [61, 296], ""Vulnerable"": ""No""}]",,"[""CVE-2016-10739""]","[""04277e02d7f54d3582bebcf8386b317018cd5e1d""]"
resolv/inet_addr.c,72,1,5165de69c0908e28a380cbd4bb054e55ea4abc95,glibc-2.29,2019-01-21 19:36:36,"[[99, 111], [116, 118], [182, 182], [191, 193]]",,,108bc4049f8ae82710aec26a92ffdb4b439c83fd,glibc-2.29,2019-01-21 20:26:03,"[[98, 98], [103, 106], [171, 171], [180, 217]]","[{""Name"": ""__inet_aton_exact"", ""Signature"": ""__inet_aton_exact(const char *, struct in_addr *)"", ""Lines"": [181, 194], ""Vulnerable"": ""No""}, {""Name"": ""libc_hidden_def"", ""Signature"": ""libc_hidden_def(int)"", ""Lines"": [195, 203], ""Vulnerable"": ""No""}]","[{""Name"": ""iaddr"", ""Signature"": ""iaddr"", ""Lines"": [111, 115], ""Kind"": ""Union"", ""Vulnerable"": ""No""}, {""Name"": ""iaddr"", ""Signature"": ""iaddr"", ""Lines"": [111, 115], ""Kind"": ""Union"", ""Vulnerable"": ""No""}]","[""CVE-2016-10739""]","[""5e30b8ef0758763effa115634e0ed7d8938e4bc0""]"
resolv/res_init.c,72,1,5165de69c0908e28a380cbd4bb054e55ea4abc95,glibc-2.29,2019-01-21 19:36:36,"[[401, 401], [403, 403], [413, 415], [475, 475], [487, 487]]","[{""Name"": ""libc_hidden_def"", ""Signature"": ""libc_hidden_def(int)"", ""Lines"": [114, 122], ""Vulnerable"": ""No""}, {""Name"": ""has_preinit_values"", ""Signature"": ""has_preinit_values(const struct __res_state *)"", ""Lines"": [166, 173], ""Vulnerable"": ""No""}, {""Name"": ""resolv_conf_parser_init"", ""Signature"": ""resolv_conf_parser_init(struct resolv_conf_parser *, const struct __res_state *)"", ""Lines"": [175, 198], ""Vulnerable"": ""No""}, {""Name"": ""resolv_conf_parser_free"", ""Signature"": ""resolv_conf_parser_free(struct resolv_conf_parser *)"", ""Lines"": [200, 208], ""Vulnerable"": ""No""}, {""Name"": ""allocate_address_v4"", ""Signature"": ""allocate_address_v4(struct in_addr, int)"", ""Lines"": [212, 222], ""Vulnerable"": ""No""}, {""Name"": ""domain_from_hostname"", ""Signature"": ""domain_from_hostname(char **)"", ""Lines"": [228, 247], ""Vulnerable"": ""No""}, {""Name"": ""res_vinit_1"", ""Signature"": ""res_vinit_1(int *, struct resolv_conf_parser *)"", ""Lines"": [254, 545], ""Vulnerable"": ""Yes""}, {""Name"": ""__resolv_conf_load"", ""Signature"": ""__resolv_conf_load(struct __res_state *)"", ""Lines"": [547, 592], ""Vulnerable"": ""No""}, {""Name"": ""__res_vinit"", ""Signature"": ""__res_vinit(int, int)"", ""Lines"": [600, 623], ""Vulnerable"": ""No""}, {""Name"": ""res_setoptions"", ""Signature"": ""res_setoptions(struct resolv_conf_parser *, const char *)"", ""Lines"": [625, 695], ""Vulnerable"": ""No""}, {""Name"": ""net_mask"", ""Signature"": ""net_mask(struct in_addr)"", ""Lines"": [697, 707], ""Vulnerable"": ""No""}]","[{""Name"": ""resolv_conf_parser"", ""Signature"": ""resolv_conf_parser"", ""Lines"": [148, 163], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}, {""Name"": """", ""Signature"": """", ""Lines"": [662, 668], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}, {""Name"": """", ""Signature"": """", ""Lines"": [662, 668], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}]",108bc4049f8ae82710aec26a92ffdb4b439c83fd,glibc-2.29,2019-01-21 20:26:03,"[[402, 409], [411, 411], [420, 420], [480, 480], [492, 492]]","[{""Name"": ""libc_hidden_def"", ""Signature"": ""libc_hidden_def(int)"", ""Lines"": [114, 122], ""Vulnerable"": ""No""}, {""Name"": ""has_preinit_values"", ""Signature"": ""has_preinit_values(const struct __res_state *)"", ""Lines"": [166, 173], ""Vulnerable"": ""No""}, {""Name"": ""resolv_conf_parser_init"", ""Signature"": ""resolv_conf_parser_init(struct resolv_conf_parser *, const struct __res_state *)"", ""Lines"": [175, 198], ""Vulnerable"": ""No""}, {""Name"": ""resolv_conf_parser_free"", ""Signature"": ""resolv_conf_parser_free(struct resolv_conf_parser *)"", ""Lines"": [200, 208], ""Vulnerable"": ""No""}, {""Name"": ""allocate_address_v4"", ""Signature"": ""allocate_address_v4(struct in_addr, int)"", ""Lines"": [212, 222], ""Vulnerable"": ""No""}, {""Name"": ""domain_from_hostname"", ""Signature"": ""domain_from_hostname(char **)"", ""Lines"": [228, 247], ""Vulnerable"": ""No""}, {""Name"": ""res_vinit_1"", ""Signature"": ""res_vinit_1(int *, struct resolv_conf_parser *)"", ""Lines"": [254, 550], ""Vulnerable"": ""No""}, {""Name"": ""__resolv_conf_load"", ""Signature"": ""__resolv_conf_load(struct __res_state *)"", ""Lines"": [552, 597], ""Vulnerable"": ""No""}, {""Name"": ""__res_vinit"", ""Signature"": ""__res_vinit(int, int)"", ""Lines"": [605, 628], ""Vulnerable"": ""No""}, {""Name"": ""res_setoptions"", ""Signature"": ""res_setoptions(struct resolv_conf_parser *, const char *)"", ""Lines"": [630, 700], ""Vulnerable"": ""No""}, {""Name"": ""net_mask"", ""Signature"": ""net_mask(struct in_addr)"", ""Lines"": [702, 712], ""Vulnerable"": ""No""}]","[{""Name"": ""resolv_conf_parser"", ""Signature"": ""resolv_conf_parser"", ""Lines"": [148, 163], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}, {""Name"": """", ""Signature"": """", ""Lines"": [667, 673], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}, {""Name"": """", ""Signature"": """", ""Lines"": [667, 673], ""Kind"": ""Struct"", ""Vulnerable"": ""No""}]","[""CVE-2016-10739""]","[""04277e02d7f54d3582bebcf8386b317018cd5e1d""]"
resolv/tst-aton.c,72,1,5165de69c0908e28a380cbd4bb054e55ea4abc95,glibc-2.29,2019-01-21 19:36:36,"[[7, 8], [18, 18], [43, 43], [53, 53], [76, 77]]","[{""Name"": ""do_test"", ""Signature"": ""do_test()"", ""Lines"": [47, 74], ""Vulnerable"": ""Yes""}]",,108bc4049f8ae82710aec26a92ffdb4b439c83fd,glibc-2.29,2019-01-21 20:26:03,"[[1, 19], [26, 26], [37, 37], [62, 67], [77, 77], [100, 100]]","[{""Name"": ""do_test"", ""Signature"": ""do_test()"", ""Lines"": [71, 98], ""Vulnerable"": ""No""}]",,"[""CVE-2016-10739""]","[""c1f4108352e446285e99f046e3929ed13d5e9851""]"
resolv/tst-inet_aton_exact.c,72,1,5165de69c0908e28a380cbd4bb054e55ea4abc95,glibc-2.29,2019-01-21 19:36:36,,,,108bc4049f8ae82710aec26a92ffdb4b439c83fd,glibc-2.29,2019-01-21 20:26:03,"[[1, 47]]",,,"[""CVE-2016-10739""]",
resolv/tst-resolv-nondecimal.c,72,1,5165de69c0908e28a380cbd4bb054e55ea4abc95,glibc-2.29,2019-01-21 19:36:36,,"[{""Name"": ""run_query_addrinfo"", ""Signature"": ""run_query_addrinfo(const char *, const char *)"", ""Lines"": [35, 79], ""Vulnerable"": ""No""}, {""Name"": ""run_query"", ""Signature"": ""run_query(const char *, const char *)"", ""Lines"": [81, 117], ""Vulnerable"": ""No""}, {""Name"": ""do_test"", ""Signature"": ""do_test()"", ""Lines"": [119, 137], ""Vulnerable"": ""No""}]",,108bc4049f8ae82710aec26a92ffdb4b439c83fd,glibc-2.29,2019-01-21 20:26:03,"[[1, 139]]","[{""Name"": ""run_query_addrinfo"", ""Signature"": ""run_query_addrinfo(const char *, const char *)"", ""Lines"": [35, 79], ""Vulnerable"": ""No""}, {""Name"": ""run_query"", ""Signature"": ""run_query(const char *, const char *)"", ""Lines"": [81, 117], ""Vulnerable"": ""No""}, {""Name"": ""do_test"", ""Signature"": ""do_test()"", ""Lines"": [119, 137], ""Vulnerable"": ""No""}]",,"[""CVE-2016-10739""]",
resolv/tst-resolv-trailing.c,72,1,5165de69c0908e28a380cbd4bb054e55ea4abc95,glibc-2.29,2019-01-21 19:36:36,,"[{""Name"": ""response"", ""Signature"": ""response(const struct resolv_response_context *, struct resolv_response_builder *, const char *, int, int)"", ""Lines"": [26, 33], ""Vulnerable"": ""No""}, {""Name"": ""do_test"", ""Signature"": ""do_test()"", ""Lines"": [35, 134], ""Vulnerable"": ""No""}]",,108bc4049f8ae82710aec26a92ffdb4b439c83fd,glibc-2.29,2019-01-21 20:26:03,"[[1, 136]]","[{""Name"": ""response"", ""Signature"": ""response(const struct resolv_response_context *, struct resolv_response_builder *, const char *, int, int)"", ""Lines"": [26, 33], ""Vulnerable"": ""No""}, {""Name"": ""do_test"", ""Signature"": ""do_test()"", ""Lines"": [35, 134], ""Vulnerable"": ""No""}]",,"[""CVE-2016-10739""]",
